loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,recoveries,collection_recovery_fee
10000,36,0.108100004,326.49,A,A5,10+ years,RENT,85000,Not Verified,Current,credit_card,11.62,0,705,709,4,-1,0,0
10000,36,0.15609999,349.65,C,C5,3 years,RENT,35000,Source Verified,Fully Paid,other,22.29,0,665,669,2,27,0,0
19200,36,0.064899996,588.38,A,A2,9 years,MORTGAGE,85000,Not Verified,Fully Paid,credit_card,27.36,0,740,744,0,-1,0,0
20000,36,0.066700004,614.53,A,A2,6 years,MORTGAGE,72000,Not Verified,Current,home_improvement,36.63,0,725,729,0,-1,0,0
4225,36,0.1602,148.59,C,C5,,MORTGAGE,16300,Not Verified,Fully Paid,car,24.89,0,710,714,0,-1,0,0
10800,60,0.1102,234.93,B,B2,5 years,MORTGAGE,135000,Source Verified,Current,car,6.3,2,665,669,0,15,0,0
6000,36,0.1153,197.95,B,B5,< 1 year,RENT,70000,Source Verified,Charged Off,debt_consolidation,23.49,0,665,669,1,24,391.92,70.5456
10000,36,0.119799994,332.05,B,B5,,MORTGAGE,24000,Verified,Current,medical,34.25,0,710,714,0,69,0,0
12000,36,0.0788,375.38,A,A5,1 year,MORTGAGE,85000,Verified,Fully Paid,wedding,3.01,0,735,739,3,38,0,0
7500,36,0.1102,245.62,B,B2,< 1 year,RENT,50000,Not Verified,Current,credit_card,21.12,0,710,714,0,-1,0,0
40000,60,0.121300004,892.41,B,B5,1 year,RENT,135000,Source Verified,Charged Off,debt_consolidation,7.94,0,715,719,0,43,5063.63,911.4534
6000,36,0.119799994,199.23,B,B5,2 years,MORTGAGE,35360,Verified,Fully Paid,credit_card,16.43,1,705,709,0,17,0,0
2500,36,0.1505,86.73,C,C4,6 years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,53.87,0,660,664,2,-1,0,0
2000,36,0.1333,67.71,C,C3,10+ years,RENT,52000,Not Verified,Fully Paid,credit_card,12.76,1,665,669,2,17,0,0
10000,36,0.1149,329.72,B,B5,8 years,RENT,66500,Source Verified,Fully Paid,credit_card,18.5,0,695,699,0,34,0,0
13500,60,0.2399,388.29,F,F3,7 years,RENT,37500,Verified,Charged Off,debt_consolidation,18.78,0,660,664,1,61,1362.41,245.2338
16000,60,0.1259,360.7,C,C2,7 years,RENT,57000,Not Verified,Current,debt_consolidation,24.42,0,700,704,0,39,0,0
15000,36,0.08189999,471.37,A,A5,1 year,MORTGAGE,105000,Not Verified,Fully Paid,credit_card,8.94,0,680,684,0,43,0,0
30000,36,0.1691,1068.24,C,C5,< 1 year,RENT,78000,Source Verified,Fully Paid,debt_consolidation,8.72,0,730,734,2,-1,0,0
26000,60,0.066700004,510.8,A,A2,10+ years,MORTGAGE,105000,Source Verified,Current,credit_card,17.04,0,720,724,0,25,0,0
24000,36,0.098000005,772.17,B,B3,2 years,MORTGAGE,72000,Not Verified,Fully Paid,debt_consolidation,18.35,0,670,674,0,72,0,0
25000,36,0.088999994,793.84,A,A5,3 years,MORTGAGE,56100,Verified,Fully Paid,credit_card,17.97,0,690,694,0,-1,0,0
40000,36,0.099300005,1289.38,B,B2,10+ years,MORTGAGE,125000,Verified,Fully Paid,debt_consolidation,15.19,0,700,704,0,-1,0,0
17050,36,0.1353,578.85,B,B5,9 years,RENT,39000,Not Verified,Fully Paid,credit_card,10.18,0,675,679,0,49,0,0
15000,36,0.1531,522.26,C,C5,6 years,RENT,40000,Source Verified,Charged Off,debt_consolidation,21.39,1,675,679,2,18,997.17,179.4906
12000,36,0.1273,402.77,B,B5,10+ years,MORTGAGE,165000,Not Verified,Fully Paid,credit_card,26.81,0,660,664,0,28,0,0
35000,36,0.2149,1327.45,D,D5,2 years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,22.89,0,680,684,1,-1,0,0
11000,60,0.1356,253.45,C,C1,10+ years,MORTGAGE,80000,Not Verified,Current,debt_consolidation,24.77,0,795,799,1,-1,0,0
12000,60,0.2149,327.96,D,D5,5 years,RENT,60000,Source Verified,Charged Off,debt_consolidation,13.87,0,690,694,1,38,1296.12,233.3016
15550,36,0.1757,558.83,D,D4,2 years,MORTGAGE,52000,Verified,Fully Paid,debt_consolidation,17.01,4,665,669,1,22,0,0
1000,36,0.099300005,32.24,B,B2,,OWN,46500,Verified,Fully Paid,credit_card,20.8,0,675,679,0,-1,0,0
35000,60,0.1559,843.53,D,D1,3 years,MORTGAGE,75000,Verified,Fully Paid,credit_card,20.9,0,695,699,0,-1,0,0
10000,36,0.0881,317.12,A,A5,,MORTGAGE,52000,Source Verified,Current,debt_consolidation,14.49,0,675,679,0,-1,0,0
6000,36,0.1699,213.89,D,D3,,OWN,12000,Verified,Fully Paid,major_purchase,12.8,0,815,819,0,-1,0,0
8000,36,0.1398,273.35,C,C3,4 years,RENT,30000,Source Verified,Fully Paid,debt_consolidation,17.72,0,685,689,0,-1,0,0
4000,36,0.1499,138.65,C,C4,< 1 year,RENT,42000,Source Verified,Fully Paid,debt_consolidation,14.97,0,660,664,0,36,0,0
8825,36,0.118,292.28,B,B4,4 years,MORTGAGE,65000,Not Verified,Current,debt_consolidation,14.53,0,685,689,0,-1,0,0
10000,36,0.1153,329.91,B,B5,< 1 year,MORTGAGE,73000,Source Verified,Fully Paid,debt_consolidation,12.76,0,670,674,0,69,0,0
14400,60,0.08180001,293.23,B,B1,< 1 year,RENT,42000,Source Verified,Current,credit_card,19.43,0,725,729,0,-1,0,0
40000,36,0.1308,1349.3,B,B5,1 year,MORTGAGE,165000,Source Verified,Current,debt_consolidation,11.79,0,690,694,1,52,0,0
9600,36,0.1903,352.05,D,D3,10+ years,MORTGAGE,74000,Not Verified,Fully Paid,debt_consolidation,36.32,0,700,704,1,-1,0,0
9000,36,0.0881,285.41,A,A5,,RENT,53000,Not Verified,Current,debt_consolidation,29.76,0,710,714,0,51,0,0
12000,36,0.0619,366.1,A,A2,3 years,RENT,31000,Source Verified,Fully Paid,debt_consolidation,4.34,0,770,774,2,-1,0,0
14200,60,0.24110001,409.42,F,F2,2 years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,23.6,1,720,724,0,14,0,0
4200,36,0.17969999,151.78,D,D1,3 years,OWN,17500,Verified,Current,moving,27.79,0,675,679,0,-1,0,0
15000,36,0.1114,492.08,B,B2,2 years,RENT,65000,Source Verified,Fully Paid,credit_card,20.62,0,700,704,0,71,0,0
8500,36,0.1416,291.18,C,C2,5 years,MORTGAGE,90000,Not Verified,Fully Paid,debt_consolidation,7.73,1,675,679,0,23,0,0
7500,36,0.1099,245.51,B,B4,2 years,RENT,36000,Verified,Fully Paid,debt_consolidation,2.77,0,735,739,0,53,0,0
20000,60,0.1274,452.41,C,C1,10+ years,MORTGAGE,87000,Not Verified,Charged Off,credit_card,18.92,0,670,674,2,-1,2428.17,437.0706
7000,36,0.1091,228.88,B,B4,3 years,RENT,62000,Source Verified,Fully Paid,credit_card,25.35,0,665,669,2,-1,0,0
18000,60,0.1659,443.39,D,D1,6 years,MORTGAGE,63410,Source Verified,Charged Off,debt_consolidation,15.08,0,715,719,2,-1,4642,835.56
16000,60,0.1144,351.4,B,B4,10+ years,MORTGAGE,66000,Verified,Fully Paid,home_improvement,8.89,0,680,684,1,43,0,0
28575,60,0.1033,611.79,B,B1,6 years,MORTGAGE,120000,Verified,Current,credit_card,15.46,0,660,664,2,-1,0,0
5000,36,0.1999,185.8,E,E1,10+ years,RENT,34000,Source Verified,Charged Off,debt_consolidation,28.59,0,660,664,1,-1,14.99,2.6982
25000,36,0.1359,849.48,C,C2,4 years,RENT,100000,Verified,Fully Paid,other,34.26,0,695,699,0,38,0,0
21275,36,0.1033,689.79,B,B1,2 years,RENT,32800,Source Verified,Current,debt_consolidation,43.4,0,745,749,0,-1,0,0
12000,36,0.1171,396.92,B,B3,3 years,RENT,60000,Source Verified,Current,debt_consolidation,15.3,0,685,689,1,-1,0,0
9600,36,0.1155,316.8,B,B4,10+ years,MORTGAGE,130000,Not Verified,Fully Paid,house,6.23,2,680,684,1,22,0,0
20000,36,0.0624,610.62,A,A2,3 years,MORTGAGE,60000,Not Verified,Fully Paid,credit_card,14.24,0,735,739,0,31,0,0
7150,36,0.070199996,220.84,A,A2,< 1 year,MORTGAGE,58000,Source Verified,Current,credit_card,29.07,0,790,794,0,-1,0,0
10000,36,0.1505,346.9,C,C4,1 year,MORTGAGE,50000,Not Verified,Fully Paid,other,36.87,0,700,704,0,25,0,0
8000,36,0.17860001,288.66,D,D5,8 years,RENT,74280,Verified,Charged Off,other,27.64,0,665,669,1,43,630.63,113.5134
20000,36,0.0639,611.98,A,A2,10+ years,MORTGAGE,68000,Source Verified,Fully Paid,credit_card,29.58,0,700,704,0,34,0,0
18000,36,0.1075,587.17,B,B4,5 years,RENT,72000,Source Verified,Fully Paid,debt_consolidation,24.51,0,695,699,2,-1,0,0
12575,36,0.121199995,418.4,B,B3,4 years,MORTGAGE,90000,Not Verified,Fully Paid,debt_consolidation,8.24,0,710,714,1,-1,0,0
3600,36,0.0789,112.63,A,A5,5 years,MORTGAGE,65000,Not Verified,Fully Paid,debt_consolidation,35.98,0,730,734,0,-1,0,0
5600,36,0.1144,184.51,B,B4,10+ years,MORTGAGE,63000,Source Verified,Fully Paid,debt_consolidation,18.94,0,660,664,1,26,0,0
14475,60,0.1499,344.29,C,C5,9 years,RENT,40000,Verified,Fully Paid,debt_consolidation,22.15,0,675,679,1,-1,0,0
8000,36,0.1367,272.15,C,C4,10+ years,MORTGAGE,165000,Verified,Charged Off,other,9.64,1,680,684,1,2,674.01,121.3218
21000,60,0.16290002,513.93,D,D2,6 years,RENT,59160,Source Verified,Charged Off,debt_consolidation,33.02,0,665,669,0,-1,1422.89,256.1202
30000,60,0.1344,689.37,C,C3,10+ years,MORTGAGE,125000,Source Verified,Charged Off,credit_card,9.15,0,720,724,0,59,2703.01,486.5418
15000,36,0.2039,560.44,D,D4,10+ years,MORTGAGE,85000,Source Verified,Fully Paid,home_improvement,13.37,0,660,664,2,44,0,0
35000,60,0.1399,814.21,C,C4,10+ years,MORTGAGE,175000,Source Verified,Fully Paid,credit_card,23.14,0,700,704,0,58,0,0
4200,36,0.082399994,132.08,B,B1,9 years,RENT,41000,Source Verified,Fully Paid,debt_consolidation,19.03,1,705,709,1,15,0,0
30000,36,0.1033,972.68,B,B1,2 years,RENT,130000,Not Verified,Current,credit_card,39.08,0,685,689,2,68,0,0
11525,36,0.1699,410.85,D,D3,4 years,MORTGAGE,140000,Source Verified,Fully Paid,home_improvement,5.3,0,665,669,1,73,0,0
33225,36,0.2474,1316.46,E,E3,5 years,MORTGAGE,95000,Verified,Fully Paid,debt_consolidation,33.79,0,700,704,0,24,0,0
7000,36,0.0956,224.43,A,A3,1 year,MORTGAGE,90000,Source Verified,Current,debt_consolidation,17.21,0,765,769,1,-1,0,0
12800,36,0.1699,456.3,D,D1,1 year,MORTGAGE,50000,Source Verified,Charged Off,debt_consolidation,20.12,0,665,669,0,-1,650.73,117.1314
14400,60,0.119899996,320.25,B,B5,,RENT,40000,Verified,Current,medical,29.1,0,670,674,0,-1,0,0
14400,60,0.0975,304.19,B,B3,10+ years,RENT,71000,Not Verified,Current,debt_consolidation,16.33,0,670,674,0,-1,0,0
10075,36,0.1399,344.3,C,C3,2 years,MORTGAGE,56500,Verified,Fully Paid,debt_consolidation,31.61,4,680,684,2,10,0,0
25000,60,0.1499,594.62,C,C5,9 years,OWN,95000,Verified,Fully Paid,debt_consolidation,15.18,0,665,669,2,40,0,0
12000,36,0.1008,387.66,B,B1,5 years,MORTGAGE,58000,Not Verified,Current,debt_consolidation,10.72,0,660,664,0,-1,0,0
16000,60,0.1105,348.28,B,B4,10+ years,MORTGAGE,55000,Verified,Current,debt_consolidation,57.98,0,700,704,0,67,0,0
9175,36,0.1499,318.01,C,C5,10+ years,MORTGAGE,72000,Verified,Fully Paid,debt_consolidation,26.65,0,670,674,1,-1,0,0
20000,36,0.16139999,704.53,C,C4,4 years,MORTGAGE,55000,Source Verified,Fully Paid,debt_consolidation,17.32,0,680,684,2,-1,0,0
40000,60,0.124,897.89,B,B4,10+ years,MORTGAGE,75000,Verified,Current,home_improvement,2.53,0,730,734,0,25,0,0
3500,36,0.0646,107.21,A,A1,10+ years,MORTGAGE,37000,Source Verified,Current,debt_consolidation,1.88,0,820,824,0,-1,0,0
18000,36,0.0531,541.99,A,A1,4 years,RENT,64000,Not Verified,Current,debt_consolidation,13.95,0,775,779,0,-1,0,0
5000,36,0.1091,163.49,B,B4,,MORTGAGE,80000,Verified,Fully Paid,home_improvement,26.61,1,680,684,0,11,0,0
20000,36,0.0808,627.47,A,A5,10+ years,MORTGAGE,92000,Verified,Current,debt_consolidation,26.43,1,695,699,0,-1,0,0
5600,36,0.15609999,195.81,C,C3,3 years,RENT,130000,Verified,Fully Paid,debt_consolidation,22.31,2,715,719,3,19,0,0
6000,36,0.0699,185.24,A,A2,2 years,RENT,100000,Not Verified,Fully Paid,other,5.34,0,790,794,1,-1,0,0
18000,36,0.061100002,548.5,A,A1,< 1 year,RENT,150000,Not Verified,Fully Paid,credit_card,14.54,0,670,674,0,58,0,0
5500,36,0.1367,187.1,B,B5,10+ years,MORTGAGE,57000,Verified,Fully Paid,debt_consolidation,17.78,1,675,679,1,23,0,0
16800,60,0.22950001,473.12,F,F1,5 years,MORTGAGE,190000,Verified,Charged Off,debt_consolidation,9.35,1,660,664,3,8,1894.69,18.6817
14000,60,0.1399,325.69,C,C3,10+ years,RENT,90000,Not Verified,Fully Paid,credit_card,18.8,0,690,694,0,-1,0,0
14400,60,0.1359,332.01,C,C2,2 years,RENT,70000,Source Verified,Current,credit_card,21.79,0,680,684,0,-1,0,0
10800,36,0.0646,330.82,A,A1,2 years,MORTGAGE,79000,Source Verified,Current,debt_consolidation,17.23,0,730,734,1,79,0,0
5000,36,0.1149,164.86,B,B5,5 years,RENT,41000,Not Verified,Fully Paid,credit_card,21.52,0,725,729,0,26,0,0
10000,60,0.118,221.44,B,B4,10+ years,MORTGAGE,120000,Source Verified,Current,house,1.17,0,680,684,0,-1,0,0
30000,36,0.18059999,1085.48,D,D2,10+ years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,26.13,1,690,694,0,11,0,0
3500,36,0.0734,108.62,A,A4,3 years,MORTGAGE,38000,Source Verified,Charged Off,other,51.77,0,725,729,0,-1,0,0
6225,36,0.2049,232.91,E,E4,3 years,RENT,15000,Source Verified,Fully Paid,debt_consolidation,24.8,0,660,664,0,-1,0,0
19050,36,0.08189999,598.63,A,A4,9 years,MORTGAGE,89922.1,Source Verified,Current,credit_card,34.19,0,745,749,0,-1,0,0
25000,60,0.14739999,591.35,C,C2,4 years,MORTGAGE,55000,Verified,Current,debt_consolidation,26.68,0,695,699,1,72,0,0
11000,36,0.16139999,387.49,C,C4,10+ years,RENT,50000,Verified,Current,credit_card,27.6,0,705,709,3,-1,0,0
12750,36,0.0531,383.91,A,A1,10+ years,MORTGAGE,79800,Not Verified,Fully Paid,debt_consolidation,7.07,0,740,744,2,-1,0,0
1000,36,0.113900006,32.93,B,B3,10+ years,MORTGAGE,75000,Verified,Fully Paid,other,33.46,0,695,699,1,27,0,0
5000,36,0.053200003,150.58,A,A1,8 years,RENT,144000,Source Verified,Fully Paid,credit_card,16.07,0,785,789,0,-1,0,0
7200,36,0.17969999,260.19,D,D1,,RENT,16000,Not Verified,Current,credit_card,24.07,0,675,679,1,39,0,0
17400,60,0.1531,416.79,C,C4,10+ years,MORTGAGE,48000,Not Verified,Charged Off,credit_card,24.32,1,680,684,4,8,327.83,59.0094
5000,36,0.1144,164.74,B,B4,6 years,MORTGAGE,100000,Source Verified,Fully Paid,home_improvement,11.11,2,695,699,1,13,0,0
19650,36,0.118,650.79,B,B4,6 years,MORTGAGE,67000,Verified,Fully Paid,debt_consolidation,18.56,1,700,704,0,-1,0,0
20000,36,0.1358,679.48,C,C2,6 years,MORTGAGE,38000,Not Verified,Fully Paid,debt_consolidation,22.93,0,690,694,0,-1,0,0
28000,36,0.0712,866.1,A,A3,8 years,OWN,112500,Source Verified,Fully Paid,credit_card,16.18,0,745,749,2,-1,0,0
15000,36,0.1078,489.52,B,B4,< 1 year,RENT,78000,Verified,Fully Paid,credit_card,20.35,2,660,664,0,0,0,0
16000,36,0.083900005,504.27,B,B1,2 years,RENT,50000,Not Verified,Fully Paid,debt_consolidation,23.43,0,720,724,0,54,0,0
33350,36,0.1171,1103.09,B,B3,2 years,MORTGAGE,45000,Verified,Current,debt_consolidation,70,0,725,729,0,51,0,0
14000,36,0.0799,438.65,A,A5,5 years,MORTGAGE,79000,Not Verified,Fully Paid,debt_consolidation,16.38,0,725,729,0,-1,0,0
12000,36,0.1899,439.82,D,D3,< 1 year,MORTGAGE,39000,Source Verified,Fully Paid,credit_card,23.05,0,685,689,2,43,0,0
9000,36,0.1149,296.75,B,B5,2 years,RENT,62400,Source Verified,Fully Paid,debt_consolidation,6.31,0,700,704,0,45,0,0
13000,36,0.119899996,431.73,B,B5,,RENT,61000,Verified,Current,debt_consolidation,18.73,0,675,679,2,82,0,0
25200,60,0.2869,795.15,F,F1,9 years,MORTGAGE,79000,Verified,Fully Paid,debt_consolidation,18.07,0,660,664,1,47,0,0
7500,36,0.1499,259.96,C,C4,8 years,RENT,26303.86,Verified,Charged Off,moving,11.59,0,750,754,0,-1,0,0
18000,36,0.109,588.45,B,B4,1 year,RENT,47000,Not Verified,Fully Paid,credit_card,29.26,0,670,674,2,-1,0,0
24000,60,0.094399996,503.35,B,B1,2 years,MORTGAGE,130000,Source Verified,Late (31-120 days),debt_consolidation,11.72,0,705,709,1,-1,0,0
12000,36,0.1144,395.37,B,B4,10+ years,MORTGAGE,52000,Not Verified,Fully Paid,debt_consolidation,28.25,0,730,734,0,-1,0,0
10000,36,0.1249,334.49,B,B5,8 years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,22.43,1,690,694,0,6,0,0
21000,60,0.1505,500.14,C,C4,10+ years,MORTGAGE,80000,Verified,Current,home_improvement,37.97,0,695,699,0,25,0,0
12000,36,0.1557,419.35,C,C3,6 years,MORTGAGE,65000,Source Verified,Current,debt_consolidation,15.4,0,670,674,0,31,0,0
9000,36,0.114700004,296.66,B,B5,8 years,OWN,35000,Source Verified,Fully Paid,major_purchase,28.12,0,720,724,0,-1,0,0
12000,36,0.1399,410.08,C,C3,5 years,RENT,42000,Not Verified,Fully Paid,debt_consolidation,22.23,0,675,679,1,-1,0,0
20000,60,0.1408,466.2,C,C3,8 years,MORTGAGE,58000,Source Verified,Charged Off,debt_consolidation,27.31,2,685,689,0,8,1925.57,346.6026
40000,60,0.1505,952.65,C,C4,10+ years,OWN,68890,Verified,Fully Paid,home_improvement,6.61,0,780,784,0,-1,0,0
10000,36,0.1399,341.73,C,C4,6 years,MORTGAGE,125000,Source Verified,Charged Off,home_improvement,16.19,1,680,684,4,23,715.83,128.8494
1500,36,0.1042,48.7,B,B3,10+ years,OWN,55000,Source Verified,Fully Paid,debt_consolidation,6.04,0,720,724,0,-1,0,0
35000,36,0.119899996,1162.34,C,C1,10+ years,MORTGAGE,160000,Not Verified,Fully Paid,debt_consolidation,21.53,1,670,674,1,14,0,0
12225,60,0.0949,256.69,B,B2,3 years,MORTGAGE,84816,Not Verified,Current,home_improvement,7.4,2,735,739,0,4,0,0
17500,60,0.17860001,443.06,D,D5,5 years,RENT,44000,Source Verified,Charged Off,debt_consolidation,19.69,0,675,679,1,-1,0,0
9000,36,0.0917,286.92,B,B1,9 years,RENT,70000,Not Verified,Fully Paid,debt_consolidation,8.25,0,685,689,3,-1,0,0
5600,36,0.1446,192.65,C,C4,6 years,MORTGAGE,115000,Source Verified,Fully Paid,credit_card,29.78,0,675,679,0,-1,0,0
5000,36,0.17559999,179.67,D,D1,< 1 year,RENT,25000,Not Verified,Fully Paid,moving,23.28,0,705,709,0,45,0,0
7000,36,0.094399996,224.04,B,B1,10+ years,OWN,32000,Source Verified,Fully Paid,home_improvement,35,0,675,679,0,-1,0,0
10000,60,0.1612,243.82,C,C3,< 1 year,MORTGAGE,87000,Not Verified,Current,debt_consolidation,14.91,0,660,664,1,55,0,0
30000,36,0.070700005,927.28,A,A2,7 years,MORTGAGE,93000,Source Verified,Current,major_purchase,33.06,0,770,774,0,-1,0,0
12000,36,0.1599,421.83,C,C5,10+ years,MORTGAGE,80000,Not Verified,Fully Paid,debt_consolidation,15.89,0,670,674,0,-1,0,0
10000,60,0.2581,298.29,E,E4,10+ years,OWN,40000,Verified,Charged Off,debt_consolidation,34.57,0,660,664,2,49,1357.33,244.3194
10000,36,0.0917,318.79,B,B2,10+ years,MORTGAGE,40000,Source Verified,Fully Paid,credit_card,23.61,1,670,674,0,9,0,0
35000,36,0.1557,1223.08,C,C3,10+ years,MORTGAGE,235000,Source Verified,Current,home_improvement,9.55,1,715,719,1,4,0,0
10000,36,0.0791,312.95,A,A5,1 year,RENT,60000,Not Verified,Charged Off,debt_consolidation,18.46,2,735,739,1,13,1732,311.76
12000,36,0.053200003,361.38,A,A1,1 year,MORTGAGE,150000,Not Verified,Fully Paid,car,13.52,1,735,739,1,12,0,0
6800,36,0.17989999,245.81,D,D2,< 1 year,RENT,25000,Source Verified,Fully Paid,debt_consolidation,12.27,0,695,699,1,-1,0,0
10000,36,0.1524,347.83,C,C2,2 years,OWN,32000,Source Verified,Current,credit_card,26.48,0,695,699,1,-1,0,0
13600,36,0.1433,467,C,C2,3 years,RENT,55867,Not Verified,Fully Paid,credit_card,9.75,0,665,669,0,-1,0,0
7500,36,0.1299,252.67,C,C2,8 years,OWN,34604,Verified,Fully Paid,other,45.2,0,705,709,0,41,0,0
4800,36,0.099300005,154.73,B,B2,< 1 year,OWN,41000,Not Verified,Current,car,12.47,0,755,759,0,-1,0,0
1500,36,0.1008,48.46,B,B1,,RENT,24000,Not Verified,Current,credit_card,3,0,720,724,0,-1,0,0
25000,36,0.1106,819.18,B,B3,3 years,RENT,159000,Source Verified,Current,debt_consolidation,23.05,1,700,704,0,20,0,0
12000,36,0.139,409.55,C,C1,4 years,RENT,50000,Source Verified,Current,debt_consolidation,24.51,0,685,689,0,-1,0,0
40000,36,0.0846,1261.97,A,A5,10+ years,OWN,150000,Not Verified,Current,home_improvement,9.58,0,780,784,1,-1,0,0
25200,60,0.1691,625.07,C,C5,10+ years,MORTGAGE,82800,Source Verified,Current,debt_consolidation,21.72,0,700,704,2,-1,0,0
5000,36,0.0683,154,A,A3,8 years,RENT,60000,Not Verified,Current,other,5.56,0,745,749,0,35,0,0
1100,36,0.234,42.82,E,E1,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,debt_consolidation,7.55,2,705,709,0,9,0,0
20000,36,0.1774,720.45,C,C5,10+ years,RENT,60000,Source Verified,Current,debt_consolidation,33.14,0,685,689,0,-1,0,0
12000,36,0.119899996,398.52,B,B5,10+ years,RENT,43000,Verified,Charged Off,debt_consolidation,23.03,0,660,664,0,-1,0,0
14000,60,0.1408,326.34,C,C3,8 years,MORTGAGE,65000,Verified,Charged Off,debt_consolidation,22.98,0,665,669,0,-1,1742.75,313.695
10000,36,0.082399994,314.48,B,B1,5 years,MORTGAGE,50000,Not Verified,Fully Paid,debt_consolidation,15.05,1,700,704,0,17,0,0
12000,36,0.0849,378.76,B,B1,9 years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,11.76,1,675,679,0,11,0,0
20000,36,0.1349,678.61,C,C2,2 years,RENT,81000,Not Verified,Fully Paid,debt_consolidation,9.87,0,670,674,2,-1,0,0
37225,36,0.0881,1180.46,A,A5,2 years,RENT,105000,Source Verified,Current,debt_consolidation,24.78,0,710,714,0,-1,0,0
10400,60,0.1757,261.67,D,D4,3 years,RENT,46000,Verified,Charged Off,credit_card,24.5,0,665,669,1,74,919.5,165.51
1700,36,0.17969999,61.44,D,D1,10+ years,MORTGAGE,62000,Not Verified,Current,medical,30.31,0,705,709,2,52,0,0
12000,36,0.1349,407.17,C,C2,6 years,OWN,70000,Source Verified,Fully Paid,home_improvement,3.27,0,685,689,0,-1,0,0
10000,60,0.20549999,268.01,D,D2,10+ years,MORTGAGE,26000,Not Verified,Late (31-120 days),debt_consolidation,19.71,0,695,699,0,58,0,0
20000,36,0.0734,620.66,A,A4,7 years,RENT,100000,Source Verified,Fully Paid,debt_consolidation,22,0,780,784,0,-1,0,0
7500,36,0.124,250.55,B,B4,,RENT,44642.88,Verified,Current,credit_card,24.52,0,675,679,2,-1,0,0
12000,36,0.15609999,419.58,C,C4,< 1 year,OWN,60000,Not Verified,Fully Paid,major_purchase,15.86,0,660,664,2,47,0,0
30000,60,0.082399994,611.75,B,B1,10+ years,MORTGAGE,130000,Source Verified,Current,debt_consolidation,10.62,0,730,734,0,-1,0,0
15000,36,0.0796,469.77,A,A5,6 years,MORTGAGE,150000,Source Verified,Current,debt_consolidation,20.16,0,695,699,0,62,0,0
10000,36,0.08180001,314.2,B,B1,10+ years,MORTGAGE,100000,Source Verified,Fully Paid,credit_card,31.2,0,675,679,0,-1,0,0
24000,36,0.08189999,754.18,A,A4,10+ years,MORTGAGE,99546,Source Verified,Current,credit_card,16.42,0,685,689,0,-1,0,0
12600,60,0.1825,321.68,D,D3,2 years,OWN,30000,Not Verified,Charged Off,debt_consolidation,17.88,0,665,669,0,-1,1258.01,226.4418
9600,36,0.119899996,318.82,C,C1,10+ years,RENT,50000,Not Verified,Fully Paid,debt_consolidation,38.17,2,665,669,1,11,0,0
7200,36,0.1099,235.69,B,B4,< 1 year,RENT,50000,Source Verified,Fully Paid,debt_consolidation,20.04,0,685,689,0,31,0,0
12500,36,0.1349,424.14,C,C2,10+ years,MORTGAGE,48000,Verified,Fully Paid,debt_consolidation,26.05,0,680,684,0,-1,0,0
5000,36,0.0624,152.66,A,A2,< 1 year,MORTGAGE,65000,Source Verified,Fully Paid,credit_card,32.77,0,745,749,0,-1,0,0
8000,36,0.121300004,266.22,B,B5,10+ years,RENT,65000,Source Verified,Current,debt_consolidation,28.4,0,695,699,1,93,0,0
17100,36,0.15609999,597.9,D,D1,3 years,RENT,54000,Not Verified,Charged Off,credit_card,19.02,0,665,669,4,67,849.49,152.9082
26800,60,0.288,847.43,D,D5,6 years,MORTGAGE,119000,Not Verified,Current,debt_consolidation,19.93,0,660,664,0,37,0,0
2400,36,0.1091,78.48,B,B4,2 years,RENT,80000,Source Verified,Current,moving,13.61,0,705,709,0,33,0,0
